mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
130.08396768569946,0.0,0.034920692443847656,0.0,0.1,9,1000,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 1000}",0.3297700201326571,0.3297700201326571,0.0,8,1.0,1.0,0.0
8.44130277633667,0.0,0.004510402679443359,0.0,0.3,3,100,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 100}",0.2991558162506144,0.2991558162506144,0.0,18,0.977027067644445,0.977027067644445,0.0
39.477935552597046,0.0,0.013252735137939453,0.0,0.3,3,500,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 500}",0.3252447439091911,0.3252447439091911,0.0,9,1.0,1.0,0.0
69.59727597236633,0.0,0.01964879035949707,0.0,0.3,3,1000,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 1000}",0.33053370867378457,0.33053370867378457,0.0,5,1.0,1.0,0.0
19.530795574188232,0.0,0.00609278678894043,0.0,0.3,6,100,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 100}",0.3244072064587135,0.3244072064587135,0.0,10,1.0,1.0,0.0
48.65899920463562,0.0,0.013678550720214844,0.0,0.3,6,500,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 500}",0.3175698848776451,0.3175698848776451,0.0,14,1.0,1.0,0.0
77.73132681846619,0.0,0.022308349609375,0.0,0.3,6,1000,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 1000}",0.33184393428767867,0.33184393428767867,0.0,4,1.0,1.0,0.0
22.43214464187622,0.0,0.007530689239501953,0.0,0.3,9,100,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 100}",0.323498983576645,0.323498983576645,0.0,11,1.0,1.0,0.0
55.52481818199158,0.0,0.014090299606323242,0.0,0.3,9,500,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 500}",0.314504829346789,0.314504829346789,0.0,16,1.0,1.0,0.0
78.78077745437622,0.0,0.020231962203979492,0.0,0.3,9,1000,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 1000}",0.31562365882131016,0.31562365882131016,0.0,15,1.0,1.0,0.0
