mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
42.88036274909973,0.0,0.013036489486694336,0.0,0.1,3,500,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500}",0.32690069493725904,0.32690069493725904,0.0,9,0.9912359039655032,0.9912359039655032,0.0
81.79654455184937,0.0,0.025081396102905273,0.0,0.1,3,1000,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 1000}",0.3119255270871053,0.3119255270871053,0.0,17,0.9993743383598698,0.9993743383598698,0.0
24.32253623008728,0.0,0.006821632385253906,0.0,0.1,6,100,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}",0.29065168556311793,0.29065168556311793,0.0,24,0.9936757484838789,0.9936757484838789,0.0
76.8864357471466,0.0,0.01922774314880371,0.0,0.1,6,500,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}",0.32824233609975534,0.32824233609975534,0.0,8,1.0,1.0,0.0
118.64430451393127,0.0,0.031322479248046875,0.0,0.1,6,1000,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 1000}",0.32863224773417327,0.32863224773417327,0.0,7,1.0,1.0,0.0
38.24218225479126,0.0,0.008379220962524414,0.0,0.1,9,100,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 100}",0.2946588737906334,0.2946588737906334,0.0,23,0.9997707500009123,0.9997707500009123,0.0
91.33677911758423,0.0,0.021886110305786133,0.0,0.1,9,500,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 500}",0.3446309860922431,0.3446309860922431,0.0,5,1.0,1.0,0.0
130.28700757026672,0.0,0.03028082847595215,0.0,0.1,9,1000,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 1000}",0.3449867552111756,0.3449867552111756,0.0,4,1.0,1.0,0.0
8.441821813583374,0.0,0.004192829132080078,0.0,0.3,3,100,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 100}",0.33301252314196256,0.33301252314196256,0.0,6,0.9757957570769762,0.9757957570769762,0.0
41.636696338653564,0.0,0.011510372161865234,0.0,0.3,3,500,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 500}",0.3176326149139099,0.3176326149139099,0.0,14,1.0,1.0,0.0
70.54732871055603,0.0,0.020402908325195312,0.0,0.3,3,1000,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 1000}",0.31615000670352017,0.31615000670352017,0.0,15,1.0,1.0,0.0
17.253437757492065,0.0,0.006946086883544922,0.0,0.3,6,100,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 100}",0.31328014552739764,0.31328014552739764,0.0,16,1.0,1.0,0.0
51.44600701332092,0.0,0.015210151672363281,0.0,0.3,6,500,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 500}",0.31183060322466855,0.31183060322466855,0.0,18,1.0,1.0,0.0
75.93975591659546,0.0,0.020441055297851562,0.0,0.3,6,1000,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 1000}",0.3083160395861137,0.3083160395861137,0.0,19,1.0,1.0,0.0
24.91979694366455,0.0,0.00826883316040039,0.0,0.3,9,100,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 100}",0.3184993868424585,0.3184993868424585,0.0,13,1.0,1.0,0.0
52.21330738067627,0.0,0.015606403350830078,0.0,0.3,9,500,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 500}",0.31900448704435336,0.31900448704435336,0.0,12,1.0,1.0,0.0
79.12661218643188,0.0,0.022918701171875,0.0,0.3,9,1000,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 1000}",0.32037507650957475,0.32037507650957475,0.0,11,1.0,1.0,0.0
