epoch,max_epochs,model,seed,learning_rate,grad_scaler_scale,epoch_seconds,samples_per_sec,best_epoch,best_val_macro_f1,patience,patience_used,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_weighted_precision,train_weighted_recall,train_weighted_f1,train_micro_precision,train_micro_recall,train_micro_f1,train_cohen_kappa,train_matthews_corrcoef,train_top_2_accuracy,train_top_3_accuracy,train_mean_confidence,train_median_confidence,train_mean_predicted_class_confidence,train_mean_true_class_probability,train_prediction_entropy,train_expected_calibration_error,train_multiclass_brier,train_roc_auc_ovr_macro,train_roc_auc_ovr_weighted,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_precision,val_weighted_recall,val_weighted_f1,val_micro_precision,val_micro_recall,val_micro_f1,val_cohen_kappa,val_matthews_corrcoef,val_top_2_accuracy,val_top_3_accuracy,val_mean_confidence,val_median_confidence,val_mean_predicted_class_confidence,val_mean_true_class_probability,val_prediction_entropy,val_expected_calibration_error,val_multiclass_brier,val_roc_auc_ovr_macro,val_roc_auc_ovr_weighted,val_loss,cuda_memory_allocated_mb,cuda_memory_reserved_mb,cuda_peak_memory_allocated_mb,cuda_peak_memory_reserved_mb
11,40,cnn2d,42,0.0002560660171779821,16384.0,4.526754058897495,1122.6587382212977,9,0.2755013970518678,6,2,0.5097690941385435,0.5128204385069546,0.3439783961534029,0.5128204385069546,0.3623236938854045,0.6852026239974397,0.5097690941385435,0.5528460941138339,0.5097690941385435,0.5097690941385435,0.5097690941385435,0.43068087862502846,0.44509557696720137,0.6793960923623446,0.7652457075192421,0.44771784166389134,0.386474609375,0.44771784166389134,0.337715046549775,1.6821027971284805,0.062318954332260215,0.6386713903779155,,,1.2864535983459988,0.4524647887323944,0.29877523419357344,0.301025484208708,0.29877523419357344,0.26067437077538547,0.7068714944755242,0.4524647887323944,0.527242654174557,0.4524647887323944,0.4524647887323944,0.4524647887323944,0.357587571278948,0.37560062285506,0.6226525821596244,0.7112676056338029,0.4661721959360329,0.4114990234375,0.4661721959360329,0.31404639770027615,1.6141144068769444,0.05415566314553993,0.7003786537229785,,,2.1156042873019905,78.91796875,3604.0,1602.95849609375,3604.0
12,40,cnn2d,42,0.0002474172072495276,16384.0,4.60145291313529,1104.4337725358314,9,0.2755013970518678,6,3,0.5251628182356424,0.5497506311783238,0.37806915626900817,0.5497506311783238,0.39628662656061575,0.7041218788015233,0.5251628182356424,0.5665055271397292,0.5251628182356424,0.5251628182356424,0.5251628182356424,0.44898010239145947,0.464743507398753,0.6758436944937833,0.7673179396092362,0.46950287533766283,0.405029296875,0.46950287533766283,0.35261056354724846,1.6279811067891232,0.05993045244504885,0.6290925434508333,,,1.2197270732860441,0.4442488262910798,0.29095676974555335,0.3320997933596431,0.29095676974555335,0.2544182428474984,0.6589127763187673,0.4442488262910798,0.4412983721227131,0.4442488262910798,0.4442488262910798,0.4442488262910798,0.3166114994088013,0.3490375324259464,0.6038732394366197,0.7323943661971831,0.5537775603818221,0.505126953125,0.5537775603818221,0.3529078203467696,1.3520261782354,0.11599645480303697,0.7091421281726891,,,2.096403117470898,78.91796875,3604.0,1602.95849609375,3604.0
13,40,cnn2d,42,0.000238167787843871,16384.0,4.356692686676979,1166.4811740201583,9,0.2755013970518678,6,4,0.5423327412670219,0.6003818915142924,0.3968700619421437,0.6003818915142924,0.4264611852689234,0.7105524820369246,0.5423327412670219,0.5821171779769069,0.5423327412670219,0.5423327412670219,0.5423327412670219,0.4670547564125226,0.4816934887229432,0.6962699822380106,0.7821195973949082,0.4814969701411246,0.4195556640625,0.4814969701411246,0.36934676101180913,1.5855258113046817,0.06352373917050584,0.6089047807631268,,,1.1899597334607668,0.45539906103286387,0.3260826064931083,0.30364946292753653,0.3260826064931083,0.2613605964776129,0.6992749883266696,0.45539906103286387,0.5106357861038108,0.45539906103286387,0.45539906103286387,0.45539906103286387,0.36108760948458307,0.38078789127874857,0.6772300469483568,0.7693661971830986,0.47994866169674294,0.4337158203125,0.47994866169674294,0.32075864786693187,1.5615857763707268,0.04677671333993545,0.6990927360752608,,,1.9694167896055839,78.91796875,3604.0,1602.95849609375,3604.0
14,40,cnn2d,42,0.00022837478470739232,16384.0,4.469528406858444,1137.0327106997966,14,0.2778233531121692,6,0,0.5455891059798698,0.5673785702125467,0.39632954566091455,0.5673785702125467,0.4159970871026809,0.7083553946684688,0.5455891059798698,0.586442704675241,0.5455891059798698,0.5455891059798698,0.5455891059798698,0.4686646993615856,0.4819661427541147,0.7036708111308466,0.7853759621077561,0.49868006505791146,0.43994140625,0.49868006505791146,0.37989710018153444,1.5358745908163243,0.048736698744634384,0.6037407856327791,,,1.159767727092429,0.3796948356807512,0.3204317426312624,0.30646018794978813,0.3204317426312624,0.2778233531121692,0.6903027239872608,0.3796948356807512,0.45197671671322853,0.3796948356807512,0.3796948356807512,0.3796948356807512,0.29535015009422705,0.3160720998758867,0.5674882629107981,0.6795774647887324,0.4714351886874633,0.4271240234375,0.4714351886874633,0.27432179136175505,1.543730229164066,0.10106827283689111,0.7869501503353908,,,2.309090498467566,78.91796875,3604.0,1602.95849609375,3604.0
15,40,cnn2d,42,0.000218098574960932,16384.0,4.357633680105209,1166.2292824662816,14,0.2778233531121692,6,1,0.544404973357016,0.5656957892824346,0.3934764238853782,0.5656957892824346,0.42080921859813647,0.70786618694855,0.544404973357016,0.5830189097306371,0.544404973357016,0.544404973357016,0.544404973357016,0.468356651705807,0.4828514503234016,0.7042628774422736,0.7889283599763174,0.4804884084517466,0.4173583984375,0.4804884084517466,0.3712015102218777,1.5805541523644644,0.06705353343324452,0.6041587877045652,,,1.114683740374744,0.3984741784037559,0.293707139773065,0.3082158296469311,0.293707139773065,0.25620424108348716,0.7292104256506493,0.3984741784037559,0.48832654675718584,0.3984741784037559,0.3984741784037559,0.3984741784037559,0.31454405955845266,0.3367754809664742,0.5845070422535211,0.6977699530516432,0.44980603428513793,0.395263671875,0.44980603428513793,0.28973860552473246,1.6373028586672016,0.05439736809529049,0.7325864091452973,,,2.0733983690190203,78.91796875,3604.0,1602.95849609375,3604.0
16,40,cnn2d,42,0.00020740251485476348,16384.0,4.371479015797377,1162.5356044567495,14,0.2778233531121692,6,2,0.5512137359384252,0.6421539595276325,0.4126938989954141,0.6421539595276325,0.4487060440506665,0.7221448257751352,0.5512137359384252,0.5894890068127404,0.5512137359384252,0.5512137359384252,0.5512137359384252,0.47909471354749966,0.4944605921284807,0.7089994079336885,0.7951450562462996,0.5090494647119227,0.453369140625,0.5090494647119227,0.39219388745111994,1.4949636445114123,0.0468861301528271,0.5919214874914146,,,1.0437329995554534,0.43309859154929575,0.26930751467330405,0.2900308577998816,0.26930751467330405,0.24623903332802127,0.6683211645208408,0.43309859154929575,0.49202958388212986,0.43309859154929575,0.43309859154929575,0.43309859154929575,0.3311257820668221,0.34767965062473105,0.5985915492957746,0.6983568075117371,0.4660477615857908,0.4215087890625,0.4660477615857908,0.30440371522041554,1.5708385655512642,0.0396350985961341,0.717955860757496,,,2.0965506593946,78.91796875,3604.0,1602.95849609375,3604.0
17,40,cnn2d,42,0.00019635254915624213,16384.0,4.397518936544657,1155.6516466062506,17,0.2984244695381406,6,0,0.5538780343398461,0.6428861909230046,0.44263599721988706,0.6428861909230046,0.46053079168333166,0.7353587854482249,0.5538780343398461,0.5957814534684558,0.5538780343398461,0.5538780343398461,0.5538780343398461,0.4824986794716911,0.4984751837604153,0.7081113084665482,0.7918886915334518,0.5133164689835886,0.4498291015625,0.5133164689835886,0.3964541021573466,1.480271340025094,0.042147612134121513,0.5871825275876181,,,0.9665900037936589,0.4524647887323944,0.3584225873351822,0.3087719009458514,0.3584225873351822,0.2984244695381406,0.7080487231390349,0.4524647887323944,0.5274926049606957,0.4524647887323944,0.4524647887323944,0.4524647887323944,0.3659662578644445,0.38325162469286267,0.6525821596244131,0.7488262910798122,0.527546269233238,0.484130859375,0.527546269233238,0.34583498436100607,1.4139531662815465,0.07794024686858127,0.6994571742401573,,,2.057456693738839,78.91796875,3604.0,1602.95849609375,3604.0
18,40,cnn2d,42,0.00018501680457838585,16384.0,4.595013037323952,1105.9816280651207,17,0.2984244695381406,6,1,0.58348134991119,0.6458246555832377,0.4384975233914159,0.6458246555832377,0.4702075653732076,0.7385298998866336,0.58348134991119,0.6233386691163159,0.58348134991119,0.58348134991119,0.58348134991119,0.5102425784353428,0.5231480853770248,0.7412670219064535,0.8256364712847839,0.5188471792434503,0.45751953125,0.5188471792434503,0.41020106909330106,1.465940931619051,0.06842702320159857,0.5646292563147185,,,1.0007267553048278,0.4724178403755869,0.31175838023030034,0.32995795806167666,0.31175838023030034,0.27091464515219343,0.685886190876588,0.4724178403755869,0.5077874676894447,0.4724178403755869,0.4724178403755869,0.4724178403755869,0.36356943795876395,0.3886167970558615,0.6291079812206573,0.7417840375586855,0.5414508944945716,0.510498046875,0.5414508944945716,0.3515459746821945,1.3332091145957883,0.0732871758546068,0.7007330834285238,,,2.2369858283951807,78.91796875,3604.0,1602.95849609375,3604.0
19,40,cnn2d,42,0.00017346516975603465,16384.0,4.34145837277174,1170.5743931285174,17,0.2984244695381406,6,2,0.5748963883955003,0.6992586824499872,0.4483490591715603,0.6992586824499872,0.4946223100555862,0.7382290595374028,0.5748963883955003,0.6119270230447525,0.5748963883955003,0.5748963883955003,0.5748963883955003,0.5045210793716944,0.5195997159878479,0.7246891651865008,0.8049141503848432,0.5287846350119338,0.4742431640625,0.5287846350119338,0.413707279290865,1.4316923769187917,0.04828278364833111,0.5683511015068317,,,0.973393442046367,0.4336854460093897,0.31454935305613707,0.31755243149804885,0.31454935305613707,0.25990678818514024,0.7158745664062537,0.4336854460093897,0.47574132170167943,0.4336854460093897,0.4336854460093897,0.4336854460093897,0.33704891701379325,0.3645667766381253,0.5809859154929577,0.6960093896713615,0.502412607972051,0.4522705078125,0.502412607972051,0.3252311324429624,1.406613176590345,0.0687271619626614,0.7180364235273752,,,2.245298343645015,78.91796875,3604.0,1602.95849609375,3604.0
20,40,cnn2d,42,0.00016176886435917675,16384.0,4.4410509914159775,1144.3237219799773,20,0.3484080511221789,6,0,0.5846654825340438,0.708567970466639,0.44433855066901684,0.708567970466639,0.49115124654456593,0.7389007359329147,0.5846654825340438,0.6202623283473107,0.5846654825340438,0.5846654825340438,0.5846654825340438,0.5138350296617693,0.5276612094043119,0.7377146240378922,0.8206039076376554,0.5396365701552324,0.4873046875,0.5396365701552324,0.42470268200247013,1.4041169360871657,0.04762006977593989,0.5567809008873187,,,0.9035298961940921,0.5440140845070423,0.3720903326703977,0.3646362683635837,0.3720903326703977,0.3484080511221789,0.7380846561425367,0.5440140845070423,0.6148361712283615,0.5440140845070423,0.5440140845070423,0.5440140845070423,0.4521360564710245,0.4643614030042982,0.7077464788732394,0.7975352112676056,0.5459515925304431,0.513916015625,0.5459515925304431,0.39476760189997756,1.3673475547237346,0.037357527325410776,0.6174064995132831,,,1.9470235168094365,78.91796875,3604.0,1602.95849609375,3604.0
21,40,cnn2d,42,0.00015,16384.0,5.0243664011359215,1011.4708192561451,20,0.3484080511221789,6,1,0.5947306098283007,0.7144533973877103,0.453891312184179,0.7144533973877103,0.5045799124739838,0.7459319567995248,0.5947306098283007,0.6294746787278902,0.5947306098283007,0.5947306098283007,0.5947306098283007,0.5255594127193662,0.5396698180425814,0.7486678507992895,0.8300769686204855,0.5408221482524793,0.485107421875,0.5408221482524793,0.43063433231017234,1.3926129339614208,0.05827350514820158,0.5482429923074684,,,0.8652622943237874,0.4225352112676056,0.26705008639016165,0.3543734628884783,0.26705008639016165,0.25229072468273794,0.7479330915104474,0.4225352112676056,0.5144348460093328,0.4225352112676056,0.4225352112676056,0.4225352112676056,0.3312351204305337,0.3645413665705209,0.6549295774647887,0.7711267605633803,0.5632509043518926,0.53466796875,0.5632509043518926,0.32982252114955246,1.2998198368822,0.14712596051569837,0.7614367369136459,,,2.266679716781831,78.91796875,3604.0,1602.95849609375,3604.0
22,40,cnn2d,42,0.00013823113564082325,16384.0,4.624744661152363,1098.8714777463415,20,0.3484080511221789,6,2,0.6009473060982831,0.7272969193695661,0.4969638640158221,0.7272969193695661,0.5382556132636518,0.7528278375553195,0.6009473060982831,0.6361882676623629,0.6009473060982831,0.6009473060982831,0.6009473060982831,0.531893489244654,0.5460628802896137,0.7551805802249852,0.8318531675547661,0.5530642322565127,0.4998779296875,0.5530642322565127,0.4376042845899922,1.360185320263477,0.05880883658969804,0.5460322920036503,,,0.8446128553296773,0.4055164319248826,0.30738613921820584,0.3677145460767037,0.30738613921820584,0.27800014376515725,0.746252587344558,0.4055164319248826,0.49739040601810147,0.4055164319248826,0.4055164319248826,0.4055164319248826,0.3198875194589208,0.3543029101659275,0.6085680751173709,0.732981220657277,0.5673375375953639,0.537353515625,0.5673375375953639,0.32673351575091414,1.276038204743614,0.16347048763937794,0.7738752215212665,,,2.3071521302344093,78.91796875,3604.0,1602.95849609375,3604.0
23,40,cnn2d,42,0.00012653483024396538,16384.0,4.331941772252321,1173.1459625224136,20,0.3484080511221789,6,3,0.62048549437537,0.7259249049261663,0.4921211038852852,0.7259249049261663,0.5355264954927565,0.7614289630880245,0.62048549437537,0.6528300453384456,0.62048549437537,0.62048549437537,0.62048549437537,0.5535997738825013,0.56700772609904,0.7670219064535228,0.8410301953818827,0.5636805912105906,0.51416015625,0.5636805912105906,0.4562973085771022,1.3315745121972948,0.057937865994116336,0.5196634074977453,,,0.8053555110631574,0.5522300469483568,0.34632312685430966,0.33626491116552304,0.34632312685430966,0.3187647918891391,0.7284992644696183,0.5522300469483568,0.6173531177645252,0.5522300469483568,0.5522300469483568,0.5522300469483568,0.45746025943721,0.4680527638649042,0.7177230046948356,0.7946009389671361,0.5840679759710607,0.546142578125,0.5840679759710607,0.4270620490183853,1.2426199983281156,0.0506724326263571,0.5978624333744361,,,2.084371655339926,78.91796875,3604.0,1602.95849609375,3604.0
24,40,cnn2d,42,0.00011498319542161417,16384.0,4.596637021750212,1105.5908865444812,20,0.3484080511221789,6,4,0.6175251628182357,0.736687412806587,0.48826031134108083,0.736687412806587,0.5329887197707094,0.7561791293866472,0.6175251628182357,0.6502015103077387,0.6175251628182357,0.6175251628182357,0.6175251628182357,0.5493121923473938,0.5622708373786404,0.7690941385435168,0.8431024274718768,0.5731069995073823,0.529541015625,0.5731069995073823,0.46375787494590537,1.3001477431959634,0.04480974232395277,0.5139751208843504,,,0.7782871688238046,0.40199530516431925,0.2954316147068163,0.31407618923980885,0.2954316147068163,0.23404746418670752,0.7461423916888977,0.40199530516431925,0.4814446863209399,0.40199530516431925,0.40199530516431925,0.40199530516431925,0.3177851362798424,0.34176627195565273,0.5780516431924883,0.7206572769953051,0.5522911537421141,0.50830078125,0.5522911537421141,0.32114671807333894,1.3165752929580443,0.15029584857779488,0.7784148534511232,,,2.305920724577747,78.91796875,3604.0,1602.95849609375,3604.0
25,40,cnn2d,42,0.00010364745084375787,16384.0,4.589979041367769,1107.1945981011743,20,0.3484080511221789,6,5,0.6255180580224985,0.7561886201536264,0.5229998706482035,0.7561886201536264,0.5707881354422233,0.7639586701415916,0.6255180580224985,0.6583278111057135,0.6255180580224985,0.6255180580224985,0.6255180580224985,0.5587895475795516,0.5716071187836222,0.7705743043220841,0.84251036116045,0.57978136910709,0.541015625,0.57978136910709,0.4717207802619505,1.2809121180771248,0.05254176553711515,0.5066188576338402,,,0.7854318216822428,0.545774647887324,0.36685005836516693,0.3255621531302907,0.36685005836516693,0.31703186430085606,0.7304943777545001,0.545774647887324,0.6004221922160636,0.545774647887324,0.545774647887324,0.545774647887324,0.4565325692048473,0.47079877909320694,0.7089201877934272,0.7940140845070423,0.5706212576566168,0.534912109375,0.5706212576566168,0.41643082221069244,1.2677077440915083,0.03316573022117078,0.6047683174920518,,,1.9598722161261688,78.91796875,3604.0,1602.95849609375,3604.0
